       reduc_SSE_16B; 18.022
       reduc_SSE_32B; 36.123
       reduc_SSE_64B; 55.461
      reduc_SSE_128B; 55.292
       reduc_AVX_32B; 34.740
       reduc_AVX_64B; 71.785
      reduc_AVX_128B; 72.511
      reduc_AVX_256B; 72.441
