     dotprod_SSE_16B; 35.891
     dotprod_SSE_32B; 64.909
     dotprod_SSE_64B; 60.065
     dotprod_AVX_32B; 72.183
     dotprod_AVX_64B; 84.589
    dotprod_AVX_128B; 83.541
    dotprod_AVX_256B; 84.548
