  0, 2.994
  1, 2.995
  2, 2.995
  3, 2.995
  4, 2.996
  5, 2.996
  6, 3.068
  7, 3.079
  8, 3.079
  9, 3.078
 10, 3.079
 11, 3.076
 12, 3.078
 13, 3.079
 14, 3.078
 15, 3.079
 16, 3.079
 17, 3.076
 18, 3.079
 19, 3.066
 20, 2.990
 21, 2.994
 22, 2.994
 23, 2.995
 24, 2.996
 25, 2.993
 26, 2.986
 27, 2.996
 28, 2.995
 29, 2.996
 30, 2.996
 31, 2.995
 32, 2.996
