  0, 4.000
  1, 4.015
  2, 4.009
  3, 4.000
  4, 4.012
  5, 3.993
  6, 4.020
  7, 4.011
  8, 4.020
  9, 4.028
 10, 4.018
 11, 4.015
 12, 3.992
 13, 3.736
 14, 4.017
 15, 4.009
 16, 4.017
 17, 4.008
 18, 3.769
 19, 4.011
 20, 4.009
 21, 4.022
 22, 4.005
 23, 3.987
 24, 3.746
 25, 4.021
 26, 4.010
 27, 4.012
 28, 4.026
 29, 3.752
 30, 3.999
 31, 4.020
 32, 4.004
