  0, 3.854
  1, 3.997
  2, 4.033
  3, 4.033
  4, 4.008
  5, 4.020
  6, 3.973
  7, 4.016
  8, 4.043
  9, 4.022
 10, 4.042
 11, 4.037
 12, 4.031
 13, 4.034
 14, 4.032
 15, 4.013
 16, 4.036
 17, 4.014
 18, 3.956
 19, 4.006
 20, 4.039
 21, 4.017
 22, 4.013
 23, 4.014
 24, 4.023
 25, 4.032
 26, 4.022
 27, 4.018
 28, 4.013
 29, 3.827
 30, 3.527
 31, 4.008
 32, 4.027
